debate_id,claim,speaker_role,is_winner,n_turns,polarity_mean,polarity_std,polarity_slope,subjectivity_mean,subjectivity_std,subjectivity_slope,question_count_mean,question_count_std,question_count_slope,exclamation_count_mean,exclamation_count_std,exclamation_count_slope,word_count_mean,word_count_std,word_count_slope,char_count_mean,char_count_std,char_count_slope,strong_modality_count_mean,strong_modality_count_std,strong_modality_count_slope,weak_modality_count_mean,weak_modality_count_std,weak_modality_count_slope,strong_modality_density_mean,strong_modality_density_std,strong_modality_density_slope,weak_modality_density_mean,weak_modality_density_std,weak_modality_density_slope,modality_balance_mean,modality_balance_std,modality_balance_slope,confidence_mean,confidence_std,confidence_slope,turn_position_mean,early_confidence_mean,early_strong_modality_density_mean,early_weak_modality_density_mean,early_modality_balance_mean,early_polarity_mean,early_subjectivity_mean,middle_confidence_mean,middle_strong_modality_density_mean,middle_weak_modality_density_mean,middle_modality_balance_mean,middle_polarity_mean,middle_subjectivity_mean,late_confidence_mean,late_strong_modality_density_mean,late_weak_modality_density_mean,late_modality_balance_mean,late_polarity_mean,late_subjectivity_mean,late_minus_early_confidence,late_minus_early_strong_modality_density,late_minus_early_weak_modality_density,late_minus_early_modality_balance,late_minus_early_polarity,late_minus_early_subjectivity,emotion_anger_mean,emotion_fear_mean,emotion_joy_mean,emotion_sadness_mean,emotion_surprise_mean,emotion_love_mean,top_bert_emotion,dominant_bert_mode,nrc_surprise_density_mean,nrc_anger_density_mean,nrc_disgust_density_mean,nrc_fear_density_mean,nrc_joy_density_mean,nrc_anticipation_density_mean,nrc_trust_density_mean,nrc_sadness_density_mean,top_nrc_emotion,dominant_nrc_mode
debate_b61f66d629d3,The Apollo moon landings were staged by NASA and the US government to win the Space Race against the Soviet Union.,opponent,,5,0.013503401360544218,0.05345459536213197,-0.009332482993197283,0.3218877551020408,0.19133878787267783,0.0320344387755102,0.0,0.0,0.0,0.0,0.0,0.0,45.4,5.683308895353129,1.3999999999999997,323.0,46.51881339845203,13.599999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4,5.504543577809154,1.45,0.5555555555555556,55.0,0.0,0.0,0.0,0.0,0.0,55.5,0.0,0.0,0.0,0.0625,0.45625000000000004,63.0,0.0,0.0,0.0,-0.028741496598639463,0.34846938775510206,8.0,0.0,0.0,0.0,-0.028741496598639463,0.34846938775510206,0.20877160225063562,0.28526045945473016,0.033230696152895686,0.4575335502624512,0.011400288389995693,0.0038033310673199596,sadness,fear,0.0037735849056603774,0.0077735849056603775,0.0,0.0037735849056603774,0.0,0.0047619047619047615,0.045345079218986256,0.00975609756097561,trust,trust
debate_6348b21abf45,The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,proponent,0.0,3,0.02013888888888889,0.19153452570499407,0.039583333333333325,0.3846230158730159,0.12854605036865857,0.0010416666666666907,0.0,0.0,0.0,0.0,0.0,0.0,33.333333333333336,6.027713773341708,1.7500000000000004,245.66666666666666,32.020826556060875,8.499999999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,-4.999999999999998,0.4000000000000001,50.0,0.0,0.0,0.0,0.041666666666666664,0.30833333333333335,40.0,0.0,0.0,0.0,-0.18125,0.5330357142857143,30.0,0.0,0.0,0.0,0.2,0.3125,-20.0,0.0,0.0,0.0,0.15833333333333335,0.004166666666666652,0.6280511418978373,0.014775846463938555,0.12277304303521912,0.22389934367189804,0.0029093378495114544,0.007591291020313899,anger,anger,0.008547008547008546,0.050332383665717,0.047790626221998776,0.060136305234344455,0.0,0.022149600580973133,0.0664488017429194,0.04653371320037986,trust,trust
debate_6348b21abf45,The 9/11 attacks were orchestrated by elements within the US government to justify wars in the Middle East.,opponent,1.0,3,0.016666666666666666,0.028867513459481294,4.932357853041856e-19,0.0375,0.0649519052838329,1.119723687292415e-18,0.0,0.0,0.0,0.0,0.0,0.0,40.666666666666664,2.8867513459481287,-1.2500000000000042,284.3333333333333,17.009801096230763,-4.500000000000033,0.0,0.0,0.0,0.6666666666666666,0.5773502691896258,0.25000000000000006,0.0,0.0,0.0,0.017094017094017092,0.01480385305614425,0.006410256410256411,-0.6666666666666666,0.5773502691896258,-0.25000000000000006,60.0,5.0,2.4999999999999956,0.6,55.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,0.02564102564102564,-1.0,0.05,0.1125,65.0,0.0,0.02564102564102564,-1.0,0.0,0.0,10.0,0.0,0.02564102564102564,-1.0,0.0,0.0,0.052300719544291496,0.2833058109972626,0.5650682970881462,0.0752689257885019,0.019007440889254212,0.0050488116685301065,joy,joy,0.0,0.024669774669774668,0.03224553224553225,0.04836829836829837,0.0,0.016122766122766124,0.05788655788655789,0.0236985236985237,trust,fear
debate_36e40babfb29,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,proponent,,5,0.17952380952380953,0.23987932765608355,-0.0073214285714285916,0.4704761904761905,0.24015979893592374,-0.03720238095238095,0.0,0.0,0.0,0.0,0.0,0.0,38.8,7.155417527999327,0.10000000000000124,286.6,41.59687488261588,2.1500000000000106,0.4,0.894427190999916,0.10000000000000002,0.2,0.447213595499958,0.05000000000000001,0.012121212121212121,0.02710385427272472,0.0030303030303030307,0.006060606060606061,0.01355192713636236,0.0015151515151515154,0.2,0.447213595499958,0.05000000000000001,55.6,3.646916505762094,-0.6999999999999958,0.4444444444444445,57.5,0.0,0.0,0.0,0.10297619047619047,0.48035714285714287,57.0,0.0,0.0,0.0,0.35,0.65,53.0,0.030303030303030304,0.015151515151515152,0.5,0.17083333333333334,0.37083333333333335,-4.5,0.030303030303030304,0.015151515151515152,0.5,0.06785714285714287,-0.10952380952380952,0.38048383705317973,0.0617759458720684,0.2666050285100937,0.2855390414595604,0.0026609558844938874,0.002935187565162778,anger,anger,0.004878048780487805,0.01712294673967148,0.008163265306122448,0.015533245556287028,0.004878048780487805,0.0,0.06137438710553243,0.019223871366728505,trust,trust
debate_36e40babfb29,An unelected 'deep state' of bureaucrats and intelligence agencies actually controls government policy regardless of elected officials.,opponent,,5,-0.05645833333333332,0.0653329775476896,0.006788194444444448,0.25083333333333335,0.12186500829571047,-0.006944444444444442,0.0,0.0,0.0,0.0,0.0,0.0,39.6,3.847076812334269,0.5000000000000018,288.2,17.123083834403193,0.9000000000000077,0.0,0.0,0.0,0.4,0.5477225575051662,-0.04999999999999999,0.0,0.0,0.0,0.009444444444444445,0.012969575033254169,-0.001388888888888888,-0.4,0.5477225575051662,0.04999999999999999,59.6,5.319774431308154,1.5999999999999999,0.5555555555555556,55.0,0.0,0.025,-1.0,-0.011111111111111108,0.19444444444444445,57.0,0.0,0.0,0.0,-0.1111111111111111,0.3194444444444444,64.5,0.0,0.011111111111111112,-0.5,-0.024479166666666663,0.21041666666666667,9.5,0.0,-0.01388888888888889,0.5,-0.013368055555555555,0.01597222222222222,0.5309083759784698,0.0514405332505703,0.284709170460701,0.12210125699639321,0.00555774038657546,0.005282937595620751,anger,anger,0.005714285714285714,0.02544218434462337,0.02044218434462337,0.034764677569555626,0.005,0.035478963283841335,0.05408717079448787,0.008888888888888889,trust,trust
debate_5b2a67a4a041,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,proponent,,5,0.010357142857142865,0.1887606899557277,0.01324404761904762,0.4195238095238095,0.18097753976104106,0.026160714285714277,0.0,0.0,0.0,0.0,0.0,0.0,34.8,5.06951674225463,0.9500000000000005,258.2,30.47457957052074,7.250000000000003,0.4,0.5477225575051662,-7.095108285017568e-17,0.4,0.5477225575051662,0.15,0.012452107279693486,0.01721475168162014,-0.0006704980842911901,0.01111111111111111,0.015214515486254614,0.004166666666666666,0.0,0.7071067811865476,-0.15000000000000008,51.8,3.5637059362410923,-1.049999999999998,0.4444444444444445,54.5,0.017241379310344827,0.0,0.5,-0.02410714285714286,0.3092261904761905,53.0,0.0,0.0,0.0,0.15000000000000002,0.35,48.5,0.013888888888888888,0.027777777777777776,-0.5,-0.024999999999999994,0.5645833333333334,-6.0,-0.0033524904214559392,0.027777777777777776,-1.0,-0.0008928571428571327,0.25535714285714295,0.4173453077673912,0.28413027077913283,0.14768636925145984,0.14553322601132096,0.003206185158342123,0.002098617306910455,anger,anger,0.005555555555555555,0.03308702791461412,0.01111111111111111,0.04033229161149072,0.013348164627363737,0.0,0.09960979571658103,0.024014336917562724,trust,trust
debate_5b2a67a4a041,Electronic voting machines are designed to enable manipulation of election results by powerful elites.,opponent,,5,0.0033333333333333383,0.10632758605157722,0.005000000000000008,0.435962962962963,0.3239498809649867,0.07651851851851854,0.0,0.0,0.0,0.0,0.0,0.0,36.8,23.402991261802413,-7.100000000000002,267.6,169.08222851618677,-50.4,0.0,0.0,0.0,0.2,0.44721359549995804,-0.05000000000000003,0.0,0.0,0.0,0.00425531914893617,0.009515182882977829,-0.0010638297872340428,-0.2,0.44721359549995804,0.05000000000000003,55.6,0.8944271909999159,0.25000000000000094,0.5555555555555556,55.0,0.0,0.0,0.0,0.05,0.2898148148148148,55.0,0.0,0.010638297872340425,-0.5,-0.09166666666666667,0.295,56.5,0.0,0.0,0.0,0.07500000000000001,0.65,1.5,0.0,0.0,0.0,0.02500000000000001,0.3601851851851852,0.22139312839135528,0.05321579873561859,0.4932583373039961,0.22110167709179224,0.007733202981762588,0.003297825297340751,joy,joy,0.0,0.03212174940898345,0.0027777777777777775,0.02587174940898345,0.01602002503128911,0.03403473091364205,0.05130718954248366,0.007033096926713947,trust,anger
debate_c4fa6590ec6c,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,proponent,,3,-0.05833333333333334,0.06291528696058958,-0.03125,0.2138888888888889,0.19299059658535275,0.02708333333333331,0.0,0.0,0.0,0.0,0.0,0.0,37.0,2.6457513110645907,-0.25000000000000033,255.33333333333334,9.073771725877465,3.4999999999999907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,10.0,-4.999999999999998,0.4000000000000001,50.0,0.0,0.0,0.0,-5.551115123125783e-18,0.2666666666666667,40.0,0.0,0.0,0.0,-0.05,0.0,30.0,0.0,0.0,0.0,-0.125,0.375,-20.0,0.0,0.0,0.0,-0.125,0.10833333333333328,0.35819713150461513,0.06159867408374945,0.4260855820029974,0.14694661802301803,0.0037704467152555785,0.003401511892055472,joy,joy,0.01878306878306878,0.01878306878306878,0.01878306878306878,0.01878306878306878,0.009259259259259259,0.036111111111111115,0.025925925925925925,0.01785714285714286,anticipation,anticipation
debate_c4fa6590ec6c,5G wireless networks cause serious health problems including immune system damage and are being deployed despite known dangers.,opponent,,3,-0.016666666666666663,0.17460272366464136,0.08541666666666667,0.35833333333333334,0.210323824402066,-0.06458333333333337,0.0,0.0,0.0,0.0,0.0,0.0,44.666666666666664,9.073771725877467,-4.250000000000006,302.6666666666667,57.09932865921747,-27.250000000000032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.0,5.0,2.499999999999988,0.6,70.0,0.0,0.0,0.0,-0.16666666666666666,0.5833333333333333,75.0,0.0,0.0,0.0,-0.05833333333333333,0.16666666666666666,80.0,0.0,0.0,0.0,0.175,0.325,10.0,0.0,0.0,0.0,0.3416666666666667,-0.25833333333333325,0.01977928029373288,0.29401516014089185,0.6619776636362076,0.018754610791802406,0.0032701741826410093,0.0022031677654013038,joy,joy,0.006060606060606061,0.029023223246586533,0.022962617185980472,0.01690201112537441,0.008771929824561403,0.045925234371960943,0.020893141945773522,0.02025129342202513,anticipation,anticipation
debate_f415795f12b6,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,proponent,,5,0.09333333333333334,0.11717152668915204,0.014166666666666673,0.25785714285714284,0.23522014101523925,0.02940476190476192,0.0,0.0,0.0,0.0,0.0,0.0,33.4,4.61519230368573,0.6500000000000009,264.2,37.399197852360416,5.850000000000005,0.0,0.0,0.0,0.2,0.447213595499958,0.09999999999999998,0.0,0.0,0.0,0.005128205128205128,0.011467015269229691,0.0025641025641025637,-0.2,0.447213595499958,-0.09999999999999998,49.2,7.854934754662192,-2.1999999999999966,0.4444444444444445,54.5,0.0,0.0,0.0,0.004166666666666667,0.07797619047619048,53.0,0.0,0.0,0.0,0.2833333333333333,0.3833333333333333,42.0,0.0,0.01282051282051282,-0.5,0.0875,0.37500000000000006,-12.5,0.0,0.01282051282051282,-0.5,0.08333333333333333,0.2970238095238096,0.6408621519804001,0.010090518975630403,0.3250827341340482,0.01980912566650659,0.0013634664006531238,0.0027920138207264246,anger,anger,0.0,0.042397602397602395,0.010256410256410256,0.024998334998335,0.006060606060606061,0.0,0.053863613863613866,0.005128205128205128,trust,anger
debate_f415795f12b6,Social media platforms use sophisticated algorithms to deliberately manipulate user psychology and political beliefs for profit and control.,opponent,,5,0.05277777777777778,0.06922186552431728,0.0033333333333333327,0.23722222222222222,0.04955823360974963,-0.002083333333333331,0.0,0.0,0.0,0.0,0.0,0.0,52.4,2.5099800796022267,0.45000000000000273,404.2,27.860366113890176,4.800000000000025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.358898943540674,1.3000000000000007,0.5555555555555556,55.0,0.0,0.0,0.0,0.011111111111111112,0.22222222222222224,57.0,0.0,0.0,0.0,0.09305555555555554,0.27361111111111114,63.0,0.0,0.0,0.0,0.03333333333333333,0.20833333333333334,8.0,0.0,0.0,0.0,0.02222222222222222,-0.013888888888888895,0.6870672486722469,0.03374963458627463,0.23646276537328959,0.037976749474182725,0.0023449726635590197,0.002398581174202263,anger,anger,0.0,0.060474393530997296,0.011118598382749326,0.04538005390835579,0.011118598382749326,0.02223719676549865,0.02621293800539084,0.0,anger,anger
debate_32eb4e9f4db2,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,proponent,,5,0.17500000000000002,0.125,0.02249999999999999,0.4691071428571429,0.3021233846308761,-0.022499999999999944,0.0,0.0,0.0,0.0,0.0,0.0,40.4,5.89915248150105,1.5000000000000013,289.0,47.12218161333365,12.450000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.4,3.646916505762094,-0.9499999999999972,0.4444444444444445,51.0,0.0,0.0,0.0,0.1,0.625,51.0,0.0,0.0,0.0,0.1,0.3705357142857143,44.5,0.0,0.0,0.0,0.28750000000000003,0.36250000000000004,-6.5,0.0,0.0,0.0,0.18750000000000003,-0.26249999999999996,0.17163919797167182,0.099231209885329,0.6708924233913421,0.051901774015277624,0.0034445877419784663,0.0028907597763463853,joy,joy,0.005714285714285714,0.013434343434343434,0.0,0.05007215007215008,0.0,0.006060606060606061,0.04435786435786436,0.010158730158730159,fear,fear
debate_32eb4e9f4db2,AI-powered surveillance systems are being deployed globally as part of a coordinated plan for total population monitoring and control.,opponent,,5,0.0688095238095238,0.07156930580129878,0.0193452380952381,0.2988095238095238,0.21273246588336328,0.014345238095238104,0.0,0.0,0.0,0.0,0.0,0.0,47.8,10.134100848126586,-2.349999999999998,334.8,73.13480703468083,-13.599999999999996,0.0,0.0,0.0,0.2,0.44721359549995804,-7.05957188341755e-18,0.0,0.0,0.0,0.005128205128205128,0.011467015269229691,-3.421989032583183e-19,-0.2,0.44721359549995804,7.05957188341755e-18,58.2,3.63318042491699,1.1000000000000012,0.5555555555555556,55.0,0.0,0.0,0.0,-0.014285714285714282,0.5023809523809524,56.0,0.0,0.01282051282051282,-0.5,0.06666666666666667,0.09999999999999999,62.0,0.0,0.0,0.0,0.1125,0.39583333333333337,7.0,0.0,0.0,0.0,0.12678571428571428,-0.106547619047619,0.2766655119834468,0.07346845567808487,0.6231594162061811,0.021003195736557245,0.0024890287721063943,0.0032143619377166034,joy,joy,0.0,0.0168082734410209,0.0168082734410209,0.0457106938698058,0.0,0.024647101279848736,0.03698651025200516,0.003076923076923077,fear,fear
debate_45054f5696ed,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,proponent,,4,0.059375000000000004,0.042542870534712784,0.014375000000000008,0.28169642857142857,0.12469030513186481,-0.038839285714285667,0.0,0.0,0.0,0.0,0.0,0.0,32.75,5.251983752196243,1.7500000000000033,243.25,29.11328448205962,8.750000000000023,0.0,0.0,0.0,0.25,0.5,-0.04999999999999982,0.0,0.0,0.0,0.007352941176470588,0.014705882352941175,-0.0014705882352941124,-0.25,0.5,0.04999999999999982,41.25,12.5,-4.749999999999993,0.42857142857142855,50.0,0.0,0.014705882352941176,-0.5,0.0375,0.38526785714285716,40.0,0.0,0.0,0.0,0.0625,0.1375,25.0,0.0,0.0,0.0,0.1,0.21875,-25.0,0.0,-0.014705882352941176,0.5,0.0625,-0.16651785714285716,0.2201900262152776,0.0026064204721478745,0.7486471584998071,0.025455088005401194,0.0005698386448784731,0.0025314465019619092,joy,joy,0.007352941176470588,0.007352941176470588,0.0,0.03165032679738562,0.023888888888888887,0.006944444444444444,0.04513071895424836,0.0,trust,fear
debate_45054f5696ed,Climate change is a manufactured crisis promoted by global elites to justify increased taxation and control over populations.,opponent,,4,0.08791666666666666,0.030117653382484646,-0.00030555555555554764,0.40800925925925935,0.05017194372256134,0.01230555555555555,0.0,0.0,0.0,0.0,0.0,0.0,59.0,4.69041575982343,1.7999999999999998,414.5,32.5832267687942,12.400000000000006,0.0,0.0,0.0,0.25,0.5,-0.04999999999999993,0.0,0.0,0.0,0.0043859649122807015,0.008771929824561403,-0.0008771929824561386,-0.25,0.5,0.04999999999999993,85.0,4.08248290463863,1.499999999999998,0.5714285714285714,80.0,0.0,0.0,0.0,0.0638888888888889,0.3342592592592593,85.0,0.0,0.017543859649122806,-1.0,0.1111111111111111,0.44444444444444453,87.5,0.0,0.0,0.0,0.08833333333333333,0.4266666666666667,7.5,0.0,0.0,0.0,0.024444444444444435,0.09240740740740738,0.338995561003685,0.03237170446664095,0.5491163874976337,0.07001989707350731,0.004894716548733413,0.004601725668180734,joy,joy,0.0,0.012398785425101214,0.012398785425101214,0.02526053381316539,0.013105413105413105,0.017028415054730843,0.04569650622282201,0.0,trust,trust
debate_089adc364055,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,proponent,0.0,4,0.044861111111111115,0.1090216735729276,0.014833333333333303,0.4164037698412698,0.19156517640003717,-0.012151785714285731,0.0,0.0,0.0,0.0,0.0,0.0,30.75,6.18465843842649,2.050000000000002,238.75,41.290636549545546,15.650000000000013,0.25,0.5,-0.15,0.25,0.5,-0.15,0.011363636363636364,0.022727272727272724,-0.006818181818181818,0.011363636363636364,0.022727272727272724,-0.006818181818181818,0.0,0.0,0.0,52.5,2.0816659994661326,-0.7999999999999916,0.42857142857142855,54.0,0.022727272727272728,0.022727272727272728,0.0,-0.009027777777777773,0.4554563492063492,52.0,0.0,0.0,0.0,0.0625,0.19970238095238096,50.0,0.0,0.0,0.0,0.135,0.5549999999999999,-4.0,-0.022727272727272728,-0.022727272727272728,0.0,0.14402777777777778,0.09954365079365074,0.06151510588824749,0.5808739101048559,0.30263485200703144,0.04131971870083362,0.010885124618653208,0.0027713008603313938,fear,fear,0.015008960573476702,0.02236190174994729,0.015008960573476702,0.02307347670250896,0.007352941176470588,0.021241830065359478,0.03260546642899584,0.015008960573476702,trust,anger
debate_089adc364055,Commercial aircraft deliberately release chemical or biological agents (chemtrails) as part of secret atmospheric modification programs.,opponent,1.0,4,-0.09666666666666668,0.042339019740572546,-0.014666666666666663,0.22666666666666666,0.00769800358919498,0.0026666666666666393,0.0,0.0,0.0,0.0,0.0,0.0,31.5,12.12435565298214,-4.2,229.0,76.2102355330306,-26.40000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.5,1.0,0.3000000000000005,0.5714285714285714,55.0,0.0,0.0,0.0,-0.06000000000000001,0.22000000000000003,55.0,0.0,0.0,0.0,-0.06000000000000001,0.22000000000000003,56.0,0.0,0.0,0.0,-0.13333333333333333,0.2333333333333333,1.0,0.0,0.0,0.0,-0.07333333333333332,0.01333333333333328,0.0877668634057045,0.7928400039672852,0.09885386191308498,0.008431635331362486,0.006787401391193271,0.0053202067501842976,fear,fear,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.07142857142857142,0.0,trust,anticipation
debate_72c424812a38,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,proponent,0.0,5,0.07833333333333334,0.25314686119589425,0.03708333333333334,0.5616666666666666,0.28671995628719904,-0.044583333333333384,0.0,0.0,0.0,0.0,0.0,0.0,33.0,5.0990195135927845,1.0000000000000016,237.2,40.096134477029075,9.600000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4,7.63544366752843,-2.2499999999999996,0.4444444444444445,52.5,0.0,0.0,0.0,0.06666666666666665,0.6333333333333333,40.0,0.0,0.0,0.0,-0.06666666666666665,0.6666666666666666,38.5,0.0,0.0,0.0,0.1625,0.4375,-14.0,0.0,0.0,0.0,0.09583333333333335,-0.1958333333333333,0.41050095669925213,0.22638684771955014,0.2882398498244584,0.050141948834061624,0.020790264895185828,0.003940151305869222,anger,anger,0.012285456187895212,0.012121212121212121,0.0,0.004878048780487805,0.006060606060606061,0.023059866962305987,0.02753737214791503,0.024406668309107333,trust,trust
debate_72c424812a38,The Earth is actually flat and space agencies worldwide are involved in a massive coordinated deception about its spherical shape.,opponent,1.0,5,0.09166666666666665,0.01863389981249825,-0.004166666666666667,0.125,0.0,-1.5084229161162724e-18,0.0,0.0,0.0,0.0,0.0,0.0,27.6,7.6681158050723255,2.099999999999999,194.6,54.238362807149706,14.700000000000005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.4,3.1304951684997055,0.9000000000000021,0.5555555555555556,55.0,0.0,0.0,0.0,0.125,0.125,57.5,0.0,0.0,0.0,0.08333333333333333,0.125,61.0,0.0,0.0,0.0,0.08333333333333333,0.125,6.0,0.0,0.0,0.0,-0.04166666666666667,0.0,0.007259381236508489,0.01584253953769803,0.9278503656387329,0.01184015441685915,0.030279164807870983,0.006928325165063143,joy,joy,0.0,0.0,0.0,0.03838383838383839,0.0,0.03838383838383839,0.02222222222222222,0.0,fear,fear
debate_e9d290afb898,The Federal Reserve is a private cartel of banks that manipulates the economy for the benefit of wealthy elites at the expense of ordinary citizens.,proponent,,5,0.08753968253968254,0.08903474428047992,-0.0055952380952381,0.3667460317460317,0.13201863068382297,0.001622023809523802,0.0,0.0,0.0,0.0,0.0,0.0,42.4,5.272570530585627,-0.5999999999999978,300.8,23.731835158706122,-3.9499999999999855,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.8,3.1144823004794877,-0.8999999999999978,0.4444444444444445,52.5,0.0,0.0,0.0,0.06964285714285715,0.3757440476190476,49.0,0.0,0.0,0.0,0.12222222222222223,0.2111111111111111,47.5,0.0,0.0,0.0,0.08809523809523809,0.43556547619047614,-5.0,0.0,0.0,0.0,0.018452380952380942,0.059821428571428525,0.4071906555444002,0.014648966933600604,0.28849081820808353,0.28304790891706944,0.002325907547492534,0.004295743978582322,anger,anger,0.02385163855752091,0.010256410256410256,0.005128205128205128,0.005128205128205128,0.013595228301110655,0.0148018648018648,0.04078568490333196,0.015384615384615385,trust,trust
debate_e9d290afb898,The Federal Reserve is a private cartel of banks that manipulates the economy for the benefit of wealthy elites at the expense of ordinary citizens.,opponent,,5,0.01538095238095238,0.0379978666306508,-0.008547619047619043,0.3555714285714286,0.22444171099119048,-0.024071428571428556,0.0,0.0,0.0,0.0,0.0,0.0,28.8,5.761944116355173,-0.6,203.2,39.83967871356394,-2.399999999999995,0.0,0.0,0.0,1.0,0.0,-1.2067383328930179e-17,0.0,0.0,0.0,0.035714770797962654,0.006232560392707477,0.0007741935483870961,-1.0,0.0,1.2067383328930179e-17,55.4,0.8944271909999159,0.20000000000000118,0.5555555555555556,55.0,0.0,0.03225806451612903,-1.0,0.08333333333333333,0.625,55.0,0.0,0.03315789473684211,-1.0,-0.0010714285714285704,0.19214285714285714,56.0,0.0,0.04,-1.0,-0.002142857142857141,0.3842857142857143,1.0,0.0,0.0077419354838709695,0.0,-0.08547619047619047,-0.24071428571428571,0.8264865696430206,0.02594691775739193,0.04253032691776752,0.09592299778014421,0.0027272118488326667,0.006386001408100128,anger,anger,0.035714770797962654,0.005263157894736842,0.0,0.0,0.005263157894736842,0.021052631578947368,0.04097792869269949,0.005263157894736842,trust,surprise
debate_349c0ea59cfc,Central bank digital currencies are designed to enable total government control over personal finances and eliminate financial privacy.,proponent,,3,0.12023809523809524,0.03240632759241952,0.009821428571428571,0.37772108843537416,0.0709575088969462,0.016709183673469408,0.0,0.0,0.0,0.0,0.0,0.0,34.333333333333336,4.725815626252609,-2.2499999999999996,259.0,23.430749027719962,-9.749999999999984,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,-0.25000000000000006,0.0,0.0,0.0,0.008771929824561403,0.0151934281365691,-0.006578947368421054,-0.3333333333333333,0.5773502691896258,0.25000000000000006,43.333333333333336,7.637626158259733,-3.7500000000000004,0.4000000000000001,50.0,0.0,0.02631578947368421,-1.0,0.08571428571428572,0.3081632653061224,45.0,0.0,0.0,0.0,0.15,0.45,35.0,0.0,0.0,0.0,0.125,0.375,-15.0,0.0,-0.02631578947368421,1.0,0.039285714285714285,0.06683673469387758,0.4674471393227577,0.07878914025301735,0.38548414409160614,0.061879963924487434,0.0027866665817176304,0.0036129242895791927,anger,anger,0.0,0.008771929824561403,0.0,0.020753512132822477,0.011494252873563218,0.0,0.049791624655508494,0.0,trust,trust
debate_349c0ea59cfc,Central bank digital currencies are designed to enable total government control over personal finances and eliminate financial privacy.,opponent,,3,0.020833333333333332,0.036084391824351615,-0.015625000000000007,0.42569444444444443,0.08478765688034587,-0.0276041666666667,0.0,0.0,0.0,0.0,0.0,0.0,42.0,4.0,-1.000000000000004,314.3333333333333,28.431203515386635,-3.750000000000024,0.0,0.0,0.0,0.3333333333333333,0.5773502691896258,0.25000000000000006,0.0,0.0,0.0,0.008771929824561403,0.015193428136569098,0.006578947368421053,-0.3333333333333333,0.5773502691896258,-0.25000000000000006,60.0,5.0,2.4999999999999956,0.6,55.0,0.0,0.0,0.0,0.0625,0.44375,60.0,0.0,0.0,0.0,0.0,0.5,65.0,0.0,0.02631578947368421,-1.0,0.0,0.3333333333333333,10.0,0.0,0.02631578947368421,-1.0,-0.0625,-0.11041666666666666,0.409619887243025,0.03458388436896106,0.37472301969925564,0.17475343759482106,0.002891464566346258,0.0034282804699614644,anger,anger,0.0,0.023264683447749807,0.007246376811594203,0.03844756819585195,0.0,0.015182884748102138,0.047619047619047616,0.0,trust,anger
